age,city,job_title,seniority_level,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,salary_norm,job_category,z_score,modif_z_score
,berlin,software engineer,executive,english,101-1000,,145755.8447352674,2023,de,10,java,"sql,aws,docker",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,3.1242544902850278,Software Engineer,0.19677955223779062,0.8431250000000006
,berlin,ml engineer,senior,"english,russian",101-1000,,107967.29239649436,2023,de,6,python,,full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.3142625853963166,Data Scientist/ ML Engineer,0.04459923852547988,0.4496666666666666
,stuttgart,ml engineer,senior,"english,german",1000+,,101489.2548527047,2023,de,8,python,"aws,docker",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.1754068302725376,Data Scientist/ ML Engineer,-0.11608008088266135,0.1798666666666663
,berlin,devops,senior,"english,german",1000+,,93931.5443849501,2023,de,15,other,"terraform,docker,aws",full/part-time employee,6,,,aws,"information services, it, software development, or other technology",it,2.0134084492947957,DevOps Engineer,-0.30353928685882575,0.13490000000000016
,berlin,software engineer,senior,english,101-1000,,82055.14222133571,2023,de,20,php,,full/part-time employee,7,,,,other,it,1.7588395649012007,Software Engineer,-0.5981180391070847,0.6295333333333343
,berlin,c-level (cto / ceo / ...),executive,english,51-100,,107967.29239649436,2023,de,6,javascript / typescript,"python,nodejs,sql,aws",founder,6,,,,"information services, it, software development, or other technology",it,2.3142625853963166,Leaders,-0.4397455509064969,0.3372500000000003
,munich,software / solutions architect,executive,"english,russian,other",1000+,,222412.62233677838,2023,de,17,java,"aws,python,java / scala,terraform,kubernetes,docker",full/part-time employee,9,,,,"information services, it, software development, or other technology",it,4.767380925916412,Architects,1.488016190044773,3.2376000000000005
,munich,software engineer,senior,"english,russian",1000+,,128481.0779518283,2023,de,15,java,kotlin,full/part-time employee,3,,,,"information services, it, software development, or other technology",it,2.753972476621617,Software Engineer,0.5534170833179273,1.3040333333333347
,berlin,engineering manager,executive,"english,russian",1000+,,302308.4187101842,2023,de,10,python,"sql,google cloud,kubernetes,docker",full/part-time employee,7,,,,retail and consumer services,it,6.479935239109687,Other managers,2.8338121224069805,5.733250000000002
,berlin,mobile developer,senior,"english,russian,other",1000+,,86373.83391719549,2023,de,11,kotlin,,full/part-time employee,3,,,,"information services, it, software development, or other technology",it,1.8514100683170533,Mobile,-0.4909984928349907,0.4496666666666675
,munich,software / solutions architect,senior,"english,russian,german",1000+,,156552.57397491683,2023,de,16,other,"python,aws,kubernetes",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,3.355680748824659,Architects,1.249694134086539,2.4731666666666694
,munich,software engineer,senior,english,101-1000,,97170.56315684493,2023,de,7,kotlin,"javascript / typescript,c# / .net core,kubernetes,docker",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.082836326856685,Software Engineer,-0.22319962715475516,0.0
,berlin,tech lead / team lead,executive,english,1000+,,98250.23608080987,2023,de,15,java,"java / scala,docker,terraform,aws",full/part-time employee,8,,,,advertising services,it,2.1059789527106485,Team leaders,-0.6034234345721705,0.6407749999999999
,other,software engineer,medior,"english,german",11-50,,77736.45052547594,2023,de,4,c# / .net,"c / c++,c# / .net core,.net,other",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,1.6662690614853481,Software Engineer,-0.24305288136224937,0.2023499999999996
,munich,backend developer,executive,"english,russian",up to 10,,91772.1985370202,2023,de,16,javascript / typescript,"python,java / scala,nodejs, react,angular,google cloud,docker",full/part-time employee,8,,,,other,it,1.967123197586869,Back End,-0.7125420236826201,0.8431250000000006
,munich,software engineer,senior,"english,german",1000+,,219173.60356488355,2023,de,16,java,other,full/part-time employee,6,,,,"information services, it, software development, or other technology",it,4.697953048354523,Software Engineer,2.8029275550319044,5.08123333333334
,munich,other,executive,"english,german",1000+,,102568.92777666965,2023,de,14,javascript / typescript,java / scala,full/part-time employee,7,technical manager,,,"information services, it, software development, or other technology",it,2.198549456126501,"""Other""",-0.5306777084985379,0.5058750000000002
,hamburg,software engineer,senior,"english,russian",1000+,,183544.3970740404,2023,de,10,c / c++,nodejs,full/part-time employee,3,,,,"information services, it, software development, or other technology",it,3.934246395173738,Software Engineer,1.919191298287127,3.597333333333337
,cologne,tech lead / team lead,executive,"english,german",1000+,,103648.60070063459,2023,de,16,java,"angular,javascript / typescript,sql,google cloud,terraform,azure",full/part-time employee,12,,,,financial services,it,2.221692081980464,Team leaders,-0.5124912769801295,0.4721499999999999
,munich,other,senior,"english,german,russian",1000+,,91772.1985370202,2023,de,5,other,,full/part-time employee,3,technical writer,,,"information services, it, software development, or other technology",it,1.967123197586869,"""Other""",-0.3570990599948732,0.2248333333333342
,berlin,software engineer,executive,"english,german,russian",up to 10,,99869.74546675729,2023,de,8,c# / .net,"javascript / typescript, react,azure,.net",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,2.140692891491593,Software Engineer,-0.5761437872945583,0.5901875000000001
,berlin,data scientist,executive,"english,other",11-50,,72338.08590565123,2023,de,4,other,,full/part-time employee,4,,,,"information services, it, software development, or other technology",it,1.5505559322155322,Data Scientist/ ML Engineer,-1.0398977910139677,1.4501750000000004
,munich,product manager,executive,german,1000+,,80435.6328353883,2023,de,12,java,"sql,kubernetes,other",full/part-time employee,12,,,,insurance,it,1.724125626120256,Project managers,-0.9034995546259061,1.1972375000000002
,munich,software engineer,senior,german,101-1000,,84214.4880692656,2023,de,10,java,"kotlin, react,aws,docker,kubernetes,javascript / typescript",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,1.805124816609127,Software Engineer,-0.5445582659710378,0.5396000000000012
,berlin,tech lead / team lead,senior,english,up to 10,,97170.56315684493,2023,de,5,python,"sql,aws,terraform,docker",full/part-time employee,2,,,,"manufacturing, transportation, or supply chain",it,2.082836326856685,Team leaders,-0.22319962715475516,0.0
,frankfurt,software engineer,senior,english,11-50,,92851.87146098516,2023,de,7,ruby,"javascript / typescript,docker",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,1.9902658234408326,Software Engineer,-0.33031917342684924,0.17986666666666676
,munich,backend developer,medior,english,1000+,,95011.21730891505,2023,de,3,python,"python,aws,docker",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.036551075148759,Back End,0.34755258515647236,0.8768500000000021
,munich,frontend developer,senior,english,1000+,,99329.90900477482,2023,de,13,javascript / typescript,"java / scala,angular",full/part-time employee,6,,,,other,it,2.1291215785646114,Front End,-0.16963985401870826,0.08993333333333316
,munich,software engineer,medior,english,1000+,,88533.17976512537,2023,de,5,c / c++,python,full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.8976953200249795,Software Engineer,0.1260755352119511,0.47215000000000035
,berlin,frontend developer,medior,"english,russian",51-100,,73417.75882961617,2023,de,10,javascript / typescript,"php,javascript / typescript,sql,docker,other",full/part-time employee,5,,,,other,it,1.5736985580694953,Front End,-0.39070424799193,0.47215000000000035
,munich,data scientist,senior,english,1000+,,140357.48011544268,2023,de,6,python,"c# / .net core,sql",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,3.008541361015212,Data Scientist/ ML Engineer,0.8479958355661865,1.798666666666669
,munich,tech lead / team lead,executive,english,51-100,,129560.75087579324,2023,de,6,go,"sql,aws,kubernetes,docker,terraform",full/part-time employee,0,,,,"information services, it, software development, or other technology",it,2.7771151024755802,Team leaders,-0.07601692053833252,0.3372500000000003
,dusseldorf,software engineer,senior,english,101-1000,,86373.83391719549,2023,de,17,php,"sql,google cloud,go,docker,kubernetes",full/part-time employee,6,,,,retail and consumer services,it,1.8514100683170533,Software Engineer,-0.4909984928349907,0.4496666666666675
,munich,software / solutions architect,senior,"german,english",1000+,,136038.7884195829,2023,de,19,java,"aws,javascript / typescript",full/part-time employee,9,,,,"manufacturing, transportation, or supply chain",it,2.9159708575993593,Architects,0.7408762892940922,1.6188000000000022
,munich,software engineer,medior,"english,german",1000+,,85294.16099323054,2023,de,11,c / c++,c# / .net core,full/part-time employee,1,,,,healthcare,it,1.82826744246309,Software Engineer,0.015337010239690814,0.26980000000000015
,nuremberg,software / solutions architect,senior,"english,german",101-1000,,74389.46446118462,2023,de,19,other,"docker,terraform,azure",full/part-time employee,3,,,powershell,"information services, it, software development, or other technology",it,1.5945269213380622,Architects,-0.788255233740052,0.9487966666666682
,munich,c-level (cto / ceo / ...),executive,"english,german",101-1000,,133879.44257165302,2023,de,23,java,"php,javascript / typescript,angular,sql,aws,kubernetes,docker",full/part-time employee,23,,,,retail and consumer services,it,2.869685605891433,Leaders,-0.0032711944646995695,0.47215000000000057
,munich,software engineer,medior,english,1000+,,86373.83391719549,2023,de,5,javascript / typescript," react,nodejs,docker,terraform",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.8514100683170533,Software Engineer,0.05224985189711114,0.3372500000000006
,munich,qa engineer,medior,"english,german",1000+,,75577.10467754606,2023,de,7,java,,full/part-time employee,2,,,,financial services,it,1.6199838097774217,QA/Test Engineers,-0.3168785646770897,0.33725
,munich,backend developer,senior,"english,german,russian",1000+,,111206.31116838919,2023,de,11,java,"php,javascript / typescript, react,sql,kubernetes,docker",full/part-time employee,10,,,,"information services, it, software development, or other technology",it,2.383690462958206,Back End,0.1249388982295505,0.5845666666666668
,berlin,data scientist,senior,english,51-100,,77736.45052547594,2023,de,5,python,other,full/part-time employee,3,,,,"information services, it, software development, or other technology",it,1.6662690614853481,Data Scientist/ ML Engineer,-0.7052375853791788,0.8094000000000011
,munich,product manager,medior,"english,german,russian",1000+,,82055.14222133571,2023,de,5,other,,full/part-time employee,1,,,"i'm manager, sql, figma","information services, it, software development, or other technology",it,1.7588395649012007,Project managers,-0.09540151473256912,0.06745000000000051
,munich,backend developer,senior,"english,german",11-50,,102568.92777666965,2023,de,16,ruby,"aws,other",full/part-time employee,10,,,,"information services, it, software development, or other technology",it,2.198549456126501,Back End,-0.08930019431463763,0.2248333333333333
,berlin,network / security engineer / system administrator,medior,english,101-1000,,75577.10467754606,2023,de,18,other,"terraform,docker,aws",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,1.6199838097774217,Security,-0.3168785646770897,0.33725
,berlin,c-level (cto / ceo / ...),executive,"english,german",51-100,,161950.93859474154,2023,de,20,other,"aws,docker,sql,php,java / scala,javascript / typescript",full/part-time employee,12,,,,"information services, it, software development, or other technology",it,3.471393878094475,Leaders,0.46957602501391343,1.349
,berlin,data scientist,medior,"english,german,russian",1000+,,79895.79637340583,2023,de,3,python,,full/part-time employee,3,,,,financial services,it,1.7125543131932743,Data Scientist/ ML Engineer,-0.16922719804740943,0.06744999999999987
,munich,software engineer,senior,english,1000+,,167349.30321456626,2023,de,15,c / c++,"python,c / c++,other",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,3.587107007364291,Software Engineer,1.5174929997667745,2.922833333333337
,berlin,backend developer,senior,english,51-100,,86373.83391719549,2023,de,12,javascript / typescript,"javascript / typescript,nodejs,sql,kubernetes,docker,azure,google cloud",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.8514100683170533,Back End,-0.4909984928349907,0.4496666666666675
,berlin,frontend developer,medior,english,11-50,,84214.4880692656,2023,de,1,other," react,javascript / typescript",full/part-time employee,1,,,react,"information services, it, software development, or other technology",it,1.805124816609127,Front End,-0.021575831417729164,0.20235000000000025
,berlin,product manager,medior,"english,german",1000+,,97170.56315684493,2023,de,7,other,,full/part-time employee,2,,,,"information services, it, software development, or other technology",it,2.082836326856685,Project managers,0.4213782684713123,1.011750000000002
,berlin,software engineer,senior,"english,russian",101-1000,,97170.56315684493,2023,de,12,python,"java / scala,google cloud,aws,azure,other",full/part-time employee,2,,,,"information services, it, software development, or other technology",it,2.082836326856685,Software Engineer,-0.22319962715475516,0.0
,munich,software engineer,senior,english,101-1000,,107427.45593451189,2023,de,4,javascript / typescript,"java / scala,nodejs, react,aws,docker",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,2.302691272469335,Software Engineer,0.031209295241468024,0.42718333333333314
,berlin,software engineer,senior,english,1000+,,11876.40216361438,2023,de,8,kotlin,"python,java / scala,kotlin,rust,aws,docker",full/part-time employee,6,,,,"information services, it, software development, or other technology",it,0.2545688843935949,Software Engineer,-2.338810666028615,3.552366666666671
,munich,software engineer,senior,"english,german",1000+,,129560.75087579324,2023,de,13,c / c++,python,full/part-time employee,5,,,,"manufacturing, transportation, or supply chain",it,2.7771151024755802,Software Engineer,0.5801969698859509,1.3490000000000018
,berlin,software engineer,senior,english,1000+,,226731.31403263815,2023,de,9,go,"javascript / typescript,go,aws,kubernetes,terraform,docker",full/part-time employee,6,,,,"information services, it, software development, or other technology",it,4.8599514293322645,Software Engineer,2.9903867610080686,5.396000000000005
,berlin,mobile developer,senior,"english,german",11-50,,97170.56315684493,2023,de,9,kotlin,"python,kotlin,c# / .net core,.net",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.082836326856685,Mobile,-0.22319962715475516,0.0
,stuttgart,software engineer,senior,english,101-1000,,97170.56315684493,2023,de,9,javascript / typescript,"java / scala,python, react,nodejs,azure,aws,docker,kubernetes,terraform",full/part-time employee,6,,,,"information services, it, software development, or other technology",it,2.082836326856685,Software Engineer,-0.22319962715475516,0.0
,berlin,tech lead / team lead,senior,english,101-1000,,131720.0967237231,2023,de,15,java,python,full/part-time employee,2,,,,"information services, it, software development, or other technology",it,2.823400354183506,Team leaders,0.6337567430219974,1.438933333333334
,munich,product manager,medior,"english,german",51-100,,86373.83391719549,2023,de,5,python,,full/part-time employee,2,,,,retail and consumer services,it,1.8514100683170533,Project managers,0.05224985189711114,0.3372500000000006
,berlin,software engineer,medior,"english,german",1000+,,58302.33789410695,2023,de,5,java,"javascript / typescript,nodejs,python,sql,aws",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,1.2497017961140109,Software Engineer,-0.9074840311958114,1.4164500000000018
,berlin,qa engineer,medior,"english,russian",1000+,,90692.52561305526,2023,de,8,java,"sql,other",full/part-time employee,1,,,,financial services,it,1.943980571732906,QA/Test Engineers,0.1999012185267914,0.6070500000000008
,berlin,tech lead / team lead,executive,english,101-1000,,102568.92777666965,2023,de,13,python,"python,sql,kubernetes,terraform,docker,aws",full/part-time employee,2,,,,retail and consumer services,it,2.198549456126501,Team leaders,-0.5306777084985379,0.5058750000000002
,berlin,other,senior,"english,russian",1000+,,84970.25911604107,2023,de,6,other,,full/part-time employee,1,business analyst,,,"information services, it, software development, or other technology",it,1.8213246547069013,"""Other""",-0.5258123453734213,0.508123333333334
,other,c-level (cto / ceo / ...),executive,"german,english,russian",up to 10,,367088.7941480808,2023,de,15,javascript / typescript,"javascript / typescript,angular,nodejs,go,docker",founder,15,,,,"information services, it, software development, or other technology",it,7.868492790347476,Leaders,3.924998013511473,7.75675
,berlin,head / principal / vp,executive,english,51-100,,140357.48011544268,2023,de,14,other,,full/part-time employee,6,,,no,"information services, it, software development, or other technology",it,3.008541361015212,Leaders,0.10584739464574969,0.6745000000000007
,berlin,tech lead / team lead,executive,"english,german",101-1000,,97170.56315684493,2023,de,7,java,"aws,azure,other",full/part-time employee,7,,,,"information services, it, software development, or other technology",it,2.082836326856685,Team leaders,-0.6216098660905788,0.6745
,berlin,software engineer,junior,russian,1000+,,90692.52561305526,2023,de,17,python,"python,sql",full/part-time employee,2,,,,"information services, it, software development, or other technology",it,1.943980571732906,Software Engineer,1.5070431601143088,1.2950399999999997
,berlin,c-level (cto / ceo / ...),executive,german,11-50,,129560.75087579324,2023,de,12,nodejs,"javascript / typescript,docker,terraform,aws,sql,nodejs",full/part-time employee,12,,,,insurance,it,2.7771151024755802,Leaders,-0.07601692053833252,0.3372500000000003
,berlin,qa engineer,medior,"english,russian",101-1000,,54372.328450874564,2023,de,17,java,"python,kotlin,aws",full/part-time employee,1,,,,healthcare,it,1.1654626380055852,QA/Test Engineers,-1.04184677482882,1.6619680000000012
,berlin,backend developer,executive,english,1000+,,140357.48011544268,2023,de,13,ruby,"sql,aws,kubernetes,terraform",full/part-time employee,9,,,,"information services, it, software development, or other technology",it,3.008541361015212,Back End,0.10584739464574969,0.6745000000000007
,berlin,software engineer,executive,"english,russian",1000+,,131.72009672372312,2023,de,13,java,"kotlin,sql,kubernetes,docker",full/part-time employee,2,,,,financial services,it,0.002823400354183506,Software Engineer,-2.2561699581020718,3.705635550000001
,berlin,backend developer,senior,english,101-1000,,107967.29239649436,2023,de,17,java,"python,sql,kubernetes,docker,javascript / typescript,aws",full/part-time employee,7,,,,"information services, it, software development, or other technology",it,2.3142625853963166,Back End,0.04459923852547988,0.4496666666666666
,frankfurt,software engineer,senior,"russian,english",1000+,,124162.38625596852,2023,de,6,c# / .net,,full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.661401973205764,Software Engineer,0.44629753704583297,1.1241666666666674
,berlin,engineering manager,junior,english,101-1000,,101489.2548527047,2023,de,12,kotlin,java / scala,full/part-time employee,8,,,,healthcare,it,2.1754068302725376,Other managers,2.104752724248341,1.8346399999999994
,berlin,software engineer,senior,english,51-100,,90692.52561305526,2023,de,9,ruby,"ruby,javascript / typescript,sql,docker,aws",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,1.943980571732906,Software Engineer,-0.3838789465628966,0.26980000000000076
,karlsruhe,software engineer,senior,"russian,english",11-50,,75577.10467754606,2023,de,18,c# / .net,"python,java / scala,c# / .net core,c / c++,javascript / typescript, react,.net,azure",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,1.6199838097774217,Software Engineer,-0.758797358515226,0.8993333333333345
,berlin,data scientist,senior,"english,russian",1000+,,124162.38625596852,2023,de,10,python,"docker,python",full/part-time employee,1,,,,retail and consumer services,it,2.661401973205764,Data Scientist/ ML Engineer,0.44629753704583297,1.1241666666666674
,munich,ml engineer,medior,"german,english",1000+,,95.01121730891504,2023,de,1,python,"azure,kubernetes,terraform,docker,other,python",full/part-time employee,1,,,,"manufacturing, transportation, or supply chain",it,0.0020365510751487585,Data Scientist/ ML Engineer,-2.897529150630643,5.052814400000005
,berlin,network / security engineer / system administrator,senior,english,1000+,,129560.75087579324,2023,de,15,python,"go,google cloud,kubernetes,terraform,docker",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,2.7771151024755802,Security,0.5801969698859509,1.3490000000000018
,cologne,designer (ui/ux),senior,english,11-50,,73417.75882961617,2023,de,2,other,,full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.5736985580694953,UI/UX Designers,-0.8123571316512731,0.9892666666666682
,berlin,tech lead / team lead,executive,"german,english,russian",11-50,,105807.94654856448,2023,de,21,c / c++,python,full/part-time employee,12,,,,"information services, it, software development, or other technology",it,2.2679773336883904,Team leaders,-0.4761184139433132,0.4047000000000001
,munich,frontend developer,senior,"english,russian",101-1000,,102568.92777666965,2023,de,13,javascript / typescript,javascript / typescript,full/part-time employee,0,,,,financial services,it,2.198549456126501,Front End,-0.08930019431463763,0.2248333333333333
,berlin,software engineer,senior,"english,russian",51-100,,97170.56315684493,2023,de,9,java,"kotlin,sql,aws,kubernetes,docker",full/part-time employee,4,,,,insurance,it,2.082836326856685,Software Engineer,-0.22319962715475516,0.0
,berlin,qa engineer,senior,"english,german,russian,other",11-50,,69099.0671337564,2023,de,8,nodejs,,full/part-time employee,2,,,,other,it,1.4811280546536427,QA/Test Engineers,-0.9194766779233672,1.169133333333335
,munich,devops,senior,english,51-100,,84214.4880692656,2023,de,22,other,"python,kubernetes,terraform,docker",full/part-time employee,8,,,yaml,"information services, it, software development, or other technology",it,1.805124816609127,DevOps Engineer,-0.5445582659710378,0.5396000000000012
,berlin,software engineer,senior,english,1000+,,122003.04040803864,2023,de,15,python,"sql,aws,kubernetes,docker,terraform",full/part-time employee,8,,,,retail and consumer services,it,2.615116721497838,Software Engineer,0.39273776390978604,1.0342333333333344
,munich,software engineer,senior,english,1000+,,118764.02163614379,2023,de,12,python,"python,c / c++,docker,kubernetes,java / scala",full/part-time employee,7,,,,"information services, it, software development, or other technology",it,2.5456888439359484,Software Engineer,0.31239810420571545,0.8993333333333342
,nuremberg,backend developer,executive,"german,english",51-100,,83922.97637979507,2023,de,16,c# / .net,"rust,other,docker,azure,kubernetes",full/part-time employee,16,,,,"information services, it, software development, or other technology",it,1.798876307628557,Back End,-0.8447573808214476,1.0883057500000002
,munich,software / solutions architect,executive,english,1000+,,140357.48011544268,2023,de,20,c# / .net,,full/part-time employee,3,,,,healthcare,it,3.008541361015212,Architects,0.10584739464574969,0.6745000000000007
,berlin,backend developer,senior,english,1000+,,105807.94654856448,2023,de,11,kotlin,"python,kotlin,aws,kubernetes,terraform,docker",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,2.2679773336883904,Back End,-0.008960534610567025,0.3597333333333335
43.0,münchen,qa ingenieur,senior,deutsch,100-1000,product,90944.7,2018,de,,,,,,,,,,it,1.9493858915825348,QA/Test Engineers,0.16285059046791464,0.47214999999999996
33.0,münchen,php magento developer,senior,deutsch,50-100,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,PHP Developers,-0.44842811629069657,0.33725000000000027
32.0,münchen,software engineer,senior,deutsch,1000+,product,103936.8,2018,de,,,,,,,,,,it,2.22786959038004,Software Engineer,0.7231894049966422,1.214100000000001
25.0,münchen,frontend developer,senior,english,1000+,product,92125.8,2018,de,,,,,,,,,,it,1.9747025914732173,Front End,0.2137904826977992,0.5396000000000004
39.0,münchen,ux designer,senior,english,100-1000,ecom retailer,81495.90000000001,2018,de,,,,,,,,,,it,1.7468522924570768,UI/UX Designers,-0.24466854737115917,0.06744999999999983
37.0,münchen,project manager,senior,deutsch,1000+,insurance,115747.8,2018,de,,,,,,,,,,it,2.4810365892868624,Project managers,1.2325883272954843,1.8886000000000003
,berlin,android developer,senior,english,1000+,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Mobile,-0.44842811629069657,0.33725000000000027
36.0,münchen,data science team lead,senior,english,1000+,,128739.90000000001,2018,de,,,,,,,,,,it,2.7595202880843677,Team leaders,1.7929271418242119,2.6305500000000013
32.0,berlin,test automation engineer,senior,english,100-1000,startup,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,QA/Test Engineers,-0.44842811629069657,0.33725000000000027
30.0,münchen,frontend developer,senior,deutsch,100-1000,agency,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Front End,-0.703127577440118,0.6745000000000005
40.0,berlin,software engineer,senior,english,100-1000,product,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Software Engineer,-0.19372865514127507,0.0
33.0,karlsruhe,full-stack .net developer,senior,english,100-1000,product,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Full Stack Developers,-0.19372865514127507,0.0
31.0,berlin,qa lead,senior,english,10-50,startup,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,Leaders,-0.9578270385895395,1.0117500000000008
29.0,berlin,front-end engineer,medior,english,100-1000,product,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,Front End,-0.19777358090152694,0.28907142857142953
32.0,münchen,software developer,medior,russian,1000+,product,111613.95,2018,de,,,,,,,,,,it,2.3924281396694744,Software Engineer,2.683288544931457,3.517035714285715
25.0,münchen,qa test engineer,junior,english,100-1000,startup,54330.6,2018,de,,,,,,,,,,it,1.1645681949713844,QA/Test Engineers,-0.10535455895116348,0.0
33.0,münchen,qa manager,senior,deutsch,1000+,product,80314.8,2018,de,,,,,,,,,,it,1.7215355925663944,Other managers,-0.29560843960104377,0.13490000000000021
24.0,hamburg,software engineer,medior,english,1000+,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,Software Engineer,0.16691782743176234,0.19271428571428526
44.0,berlin,frontend developer,senior,deutsch,10-50,agency,73818.75,2018,de,,,,,,,,,,it,1.582293743167642,Front End,-0.5757778468654071,0.5058750000000001
37.0,berlin,cto,senior,english,50-100,startup,94488.0,2018,de,,,,,,,,,,it,2.0253359912545816,Leaders,0.31567026715756746,0.6745
29.0,münchen,cloud consulting,senior,english,1000+,big tech,156200.475,2018,de,,,,,,,,,,it,3.3481335605427307,Cloud,2.9772796361690217,4.198762500000003
34.0,berlin,qa,senior,english,100-1000,startup,62598.3,2018,de,,,,,,,,,,it,1.3417850942061604,QA/Test Engineers,-1.0597068230493079,1.1466500000000006
28.0,münchen,frontend engineer,medior,english,100-1000,product,61417.200000000004,2018,de,,,,,,,,,,it,1.3164683943154782,Front End,-0.41658842590149975,0.5781428571428574
35.0,berlin,head of it,senior,english,10-50,consultancy,112204.5,2018,de,,,,,,,,,,it,2.4050864896148156,Leaders,1.0797686506058315,1.6862500000000002
32.0,münchen,software engineer,senior,english,1000+,agency,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,Software Engineer,-0.09184887068150684,0.13489999999999966
40.0,münchen,operations manager,medior,english,100-1000,product,64960.5,2018,de,,,,,,,,,,it,1.3924184939875248,Other managers,-0.19777358090152694,0.28907142857142953
39.0,münchen,frontend developer,senior,english,100-1000,product,90944.7,2018,de,,,,,,,,,,it,1.9493858915825348,Front End,0.16285059046791464,0.47214999999999996
38.0,münchen,product manager,senior,english,100-1000,product,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,Project managers,-0.09184887068150684,0.13489999999999966
28.0,münchen,software engineer ( react/react-native ),senior,english,50-100,product,94488.0,2018,de,,,,,,,,,,it,2.0253359912545816,Software Engineer,0.31567026715756746,0.6745
31.0,berlin,ios developer,medior,english,1000+,product,77952.6,2018,de,,,,,,,,,,it,1.67090219278503,Mobile,0.6045475174317099,0.7708571428571435
39.0,berlin,devops,medior,deutsch,1000+,corporation,89527.38,2018,de,,,,,,,,,,it,1.9190058517137163,DevOps Engineer,1.3193426777649564,1.715157142857144
35.0,münchen,software engineer,senior,english,100-1000,startup,99212.40000000001,2018,de,,,,,,,,,,it,2.126602790817311,Software Engineer,0.5194298360771048,0.9443000000000005
32.0,münchen,c# developer,senior,english,50-100,product,70866.0,2018,de,,,,,,,,,,it,1.5190019934409362,NET Developers,-0.703127577440118,0.6745000000000005
27.0,augsburg ,erp/bi specialist,medior,deutsch,100-1000,product,67322.7,2018,de,,,,,,,,,,it,1.4430518937688894,Too vague answers,-0.0518970175682111,0.09635714285714346
,münchen,full stack developer,junior,english,100-1000,product,68503.8,2018,de,,,,,,,,,,it,1.4683685936595718,Full Stack Developers,0.5903269632946632,0.8993333333333342
31.0,münchen,systems administrator,junior,english,50-100,startup,42519.6,2018,de,,,,,,,,,,it,0.9114011960645617,System admin,-0.6850891608226853,0.7494444444444448
31.0,münchen,software developer,senior,english,100-1000,product,82677.0,2018,de,,,,,,,,,,it,1.772168992347759,Software Engineer,-0.19372865514127507,0.0
32.0,münchen,c++ developer,senior,english,100-1000,product,85039.2,2018,de,,,,,,,,,,it,1.8228023921291234,C++ Developers,-0.09184887068150684,0.13489999999999966
35.0,münchen,project manager,medior,english,100-1000,product,88582.5,2018,de,,,,,,,,,,it,1.8987524918011705,Project managers,1.26099205243163,1.6380714285714295
33.0,münchen,pm,medior,deutsch,1000+,product,106299.0,2018,de,,,,,,,,,,it,2.2785029901614045,Project managers,2.355066277431497,3.0834285714285725
32.0,münchen,android developer,senior,english,100-1000,product,81495.90000000001,2018,de,,,,,,,,,,it,1.7468522924570768,Mobile,-0.24466854737115917,0.06744999999999983
41.0,münchen,software architect,senior,deutsch,100-1000,startup,133464.30000000002,2018,de,,,,,,,,,,it,2.860787087647097,Architects,1.9966867107437491,2.9003500000000018
,münchen,frontend developer,senior,english,100-1000,product,76771.5,2018,de,,,,,,,,,,it,1.6455854928943476,Front End,-0.44842811629069657,0.33725000000000027
